"Product Name","ASIN","Ownership Type","Tag Name","Tag Scope","Tag Source Group","Tag Source Subgroup","Image URL","Validity Start","Validity End"
"Not Available","Not Available","Customer Metadata","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
"Not Available","Not Available","Customer Metadata","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
"Not Available","Not Available","Customer Metadata","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
"Not Available","Not Available","Customer Metadata","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
"Not Available","Not Available","Customer Metadata","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
"Not Available","Not Available","Customer Metadata","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
"Not Available","Not Available","Customer Metadata","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
"Not Available","Not Available","Customer Metadata","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
"Not Available","Not Available","Customer Metadata","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
"Not Available","Not Available","Customer Metadata","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
"Not Available","Not Available","Customer Metadata","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
"Not Available","Not Available","Customer Metadata","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
"Not Available","Not Available","Customer Metadata","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
"Not Available","Not Available","Customer Metadata","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
"Not Available","Not Available","Customer Metadata","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
"Not Available","Not Available","Customer Metadata","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
"Not Available","Not Available","Customer Metadata","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
"Not Available","Not Available","Customer Metadata","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
"Not Available","Not Available","Customer Metadata","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
"Not Available","Not Available","Customer Metadata","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
"Not Available","Not Available","Customer Metadata","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
"Not Available","Not Available","Customer Metadata","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
"Not Available","Not Available","Customer Metadata","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
"Not Available","Not Available","Customer Metadata","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
"Not Available","Not Available","Customer Metadata","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
"Not Available","Not Available","Customer Metadata","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
"Not Available","Not Available","Customer Metadata","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
"Not Available","Not Available","Customer Metadata","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
"Not Available","Not Available","Customer Metadata","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
"Not Available","Not Available","Customer Metadata","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
